Month,President,Party,MQScore,Justice,Value
Oct-76,Ford,Rep,J5MQ,B White,0.436
Oct-76,Ford,Rep,J6MQ,L Powell,0.9696
Oct-76,Ford,Rep,J7MQ,W Brennan,1.7802
Oct-76,Ford,Rep,J8MQ,W Burger,1.89
Oct-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Sep-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Sep-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Sep-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Sep-76,Ford,Rep,J4MQ,P Stewart,0.4022
Sep-76,Ford,Rep,J5MQ,B White,0.436
Sep-76,Ford,Rep,J6MQ,L Powell,0.9696
Sep-76,Ford,Rep,J7MQ,W Brennan,1.7802
Sep-76,Ford,Rep,J8MQ,W Burger,1.89
Sep-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Aug-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Aug-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Aug-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Aug-76,Ford,Rep,J4MQ,P Stewart,0.4022
Aug-76,Ford,Rep,J5MQ,B White,0.436
Aug-76,Ford,Rep,J6MQ,L Powell,0.9696
Aug-76,Ford,Rep,J7MQ,W Brennan,1.7802
Aug-76,Ford,Rep,J8MQ,W Burger,1.89
Aug-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Jul-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Jul-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Jul-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Jul-76,Ford,Rep,J4MQ,P Stewart,0.4022
Jul-76,Ford,Rep,J5MQ,B White,0.436
Jul-76,Ford,Rep,J6MQ,L Powell,0.9696
Jul-76,Ford,Rep,J7MQ,W Brennan,1.7802
Jul-76,Ford,Rep,J8MQ,W Burger,1.89
Jul-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Jun-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Jun-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Jun-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Jun-76,Ford,Rep,J4MQ,P Stewart,0.4022
Jun-76,Ford,Rep,J5MQ,B White,0.436
Jun-76,Ford,Rep,J6MQ,L Powell,0.9696
Jun-76,Ford,Rep,J7MQ,W Brennan,1.7802
Jun-76,Ford,Rep,J8MQ,W Burger,1.89
Jun-76,Ford,Rep,J9MQ,W Rehnquist,2.969
May-76,Ford,Rep,J1MQ,T Marshall,-2.8313
May-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
May-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
May-76,Ford,Rep,J4MQ,P Stewart,0.4022
May-76,Ford,Rep,J5MQ,B White,0.436
May-76,Ford,Rep,J6MQ,L Powell,0.9696
May-76,Ford,Rep,J7MQ,W Brennan,1.7802
May-76,Ford,Rep,J8MQ,W Burger,1.89
May-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Apr-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Apr-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Apr-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Apr-76,Ford,Rep,J4MQ,P Stewart,0.4022
Apr-76,Ford,Rep,J5MQ,B White,0.436
Apr-76,Ford,Rep,J6MQ,L Powell,0.9696
Apr-76,Ford,Rep,J7MQ,W Brennan,1.7802
Apr-76,Ford,Rep,J8MQ,W Burger,1.89
Apr-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Mar-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Mar-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Mar-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Mar-76,Ford,Rep,J4MQ,P Stewart,0.4022
Mar-76,Ford,Rep,J5MQ,B White,0.436
Mar-76,Ford,Rep,J6MQ,L Powell,0.9696
Mar-76,Ford,Rep,J7MQ,W Brennan,1.7802
Mar-76,Ford,Rep,J8MQ,W Burger,1.89
Mar-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Feb-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Feb-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Feb-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Feb-76,Ford,Rep,J4MQ,P Stewart,0.4022
Feb-76,Ford,Rep,J5MQ,B White,0.436
Feb-76,Ford,Rep,J6MQ,L Powell,0.9696
Feb-76,Ford,Rep,J7MQ,W Brennan,1.7802
Feb-76,Ford,Rep,J8MQ,W Burger,1.89
Feb-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Jan-76,Ford,Rep,J1MQ,T Marshall,-2.8313
Jan-76,Ford,Rep,J2MQ,J P Stevens,-1.8098
Jan-76,Ford,Rep,J3MQ,H Blackmun,-0.0273
Jan-76,Ford,Rep,J4MQ,P Stewart,0.4022
Jan-76,Ford,Rep,J5MQ,B White,0.436
Jan-76,Ford,Rep,J6MQ,L Powell,0.9696
Jan-76,Ford,Rep,J7MQ,W Brennan,1.7802
Jan-76,Ford,Rep,J8MQ,W Burger,1.89
Jan-76,Ford,Rep,J9MQ,W Rehnquist,2.969
Dec-75,Ford,Rep,J1MQ,T Marshall,-2.8313
Dec-75,Ford,Rep,J2MQ,J P Stevens,-1.8098
Dec-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Dec-75,Ford,Rep,J4MQ,P Stewart,0.4022
Dec-75,Ford,Rep,J5MQ,B White,0.436
Dec-75,Ford,Rep,J6MQ,L Powell,0.9696
Dec-75,Ford,Rep,J7MQ,W Brennan,1.7802
Dec-75,Ford,Rep,J8MQ,W Burger,1.89
Dec-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Nov-75,Ford,Rep,J1MQ,W Douglas,-4.725
Nov-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Nov-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Nov-75,Ford,Rep,J4MQ,P Stewart,0.4022
Nov-75,Ford,Rep,J5MQ,B White,0.436
Nov-75,Ford,Rep,J6MQ,L Powell,0.9696
Nov-75,Ford,Rep,J7MQ,W Brennan,1.7802
Nov-75,Ford,Rep,J8MQ,W Burger,1.89
Nov-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Oct-75,Ford,Rep,J1MQ,W Douglas,-4.725
Oct-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Oct-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Oct-75,Ford,Rep,J4MQ,P Stewart,0.4022
Oct-75,Ford,Rep,J5MQ,B White,0.436
Oct-75,Ford,Rep,J6MQ,L Powell,0.9696
Oct-75,Ford,Rep,J7MQ,W Brennan,1.7802
Oct-75,Ford,Rep,J8MQ,W Burger,1.89
Oct-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Sep-75,Ford,Rep,J1MQ,W Douglas,-4.725
Sep-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Sep-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Sep-75,Ford,Rep,J4MQ,P Stewart,0.4022
Sep-75,Ford,Rep,J5MQ,B White,0.436
Sep-75,Ford,Rep,J6MQ,L Powell,0.9696
Sep-75,Ford,Rep,J7MQ,W Brennan,1.7802
Sep-75,Ford,Rep,J8MQ,W Burger,1.89
Sep-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Aug-75,Ford,Rep,J1MQ,W Douglas,-4.725
Aug-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Aug-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Aug-75,Ford,Rep,J4MQ,P Stewart,0.4022
Aug-75,Ford,Rep,J5MQ,B White,0.436
Aug-75,Ford,Rep,J6MQ,L Powell,0.9696
Aug-75,Ford,Rep,J7MQ,W Brennan,1.7802
Aug-75,Ford,Rep,J8MQ,W Burger,1.89
Aug-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Jul-75,Ford,Rep,J1MQ,W Douglas,-4.725
Jul-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Jul-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Jul-75,Ford,Rep,J4MQ,P Stewart,0.4022
Jul-75,Ford,Rep,J5MQ,B White,0.436
Jul-75,Ford,Rep,J6MQ,L Powell,0.9696
Jul-75,Ford,Rep,J7MQ,W Brennan,1.7802
Jul-75,Ford,Rep,J8MQ,W Burger,1.89
Jul-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Jun-75,Ford,Rep,J1MQ,W Douglas,-4.725
Jun-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Jun-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Jun-75,Ford,Rep,J4MQ,P Stewart,0.4022
Jun-75,Ford,Rep,J5MQ,B White,0.436
Jun-75,Ford,Rep,J6MQ,L Powell,0.9696
Jun-75,Ford,Rep,J7MQ,W Brennan,1.7802
Jun-75,Ford,Rep,J8MQ,W Burger,1.89
Jun-75,Ford,Rep,J9MQ,W Rehnquist,2.969
May-75,Ford,Rep,J1MQ,W Douglas,-4.725
May-75,Ford,Rep,J2MQ,T Marshall,-2.8313
May-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
May-75,Ford,Rep,J4MQ,P Stewart,0.4022
May-75,Ford,Rep,J5MQ,B White,0.436
May-75,Ford,Rep,J6MQ,L Powell,0.9696
May-75,Ford,Rep,J7MQ,W Brennan,1.7802
May-75,Ford,Rep,J8MQ,W Burger,1.89
May-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Apr-75,Ford,Rep,J1MQ,W Douglas,-4.725
Apr-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Apr-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Apr-75,Ford,Rep,J4MQ,P Stewart,0.4022
Apr-75,Ford,Rep,J5MQ,B White,0.436
Apr-75,Ford,Rep,J6MQ,L Powell,0.9696
Apr-75,Ford,Rep,J7MQ,W Brennan,1.7802
Apr-75,Ford,Rep,J8MQ,W Burger,1.89
Apr-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Mar-75,Ford,Rep,J1MQ,W Douglas,-4.725
Mar-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Mar-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Mar-75,Ford,Rep,J4MQ,P Stewart,0.4022
Mar-75,Ford,Rep,J5MQ,B White,0.436
Mar-75,Ford,Rep,J6MQ,L Powell,0.9696
Mar-75,Ford,Rep,J7MQ,W Brennan,1.7802
Mar-75,Ford,Rep,J8MQ,W Burger,1.89
Mar-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Feb-75,Ford,Rep,J1MQ,W Douglas,-4.725
Feb-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Feb-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Feb-75,Ford,Rep,J4MQ,P Stewart,0.4022
Feb-75,Ford,Rep,J5MQ,B White,0.436
Feb-75,Ford,Rep,J6MQ,L Powell,0.9696
Feb-75,Ford,Rep,J7MQ,W Brennan,1.7802
Feb-75,Ford,Rep,J8MQ,W Burger,1.89
Feb-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Jan-75,Ford,Rep,J1MQ,W Douglas,-4.725
Jan-75,Ford,Rep,J2MQ,T Marshall,-2.8313
Jan-75,Ford,Rep,J3MQ,H Blackmun,-0.0273
Jan-75,Ford,Rep,J4MQ,P Stewart,0.4022
Jan-75,Ford,Rep,J5MQ,B White,0.436
Jan-75,Ford,Rep,J6MQ,L Powell,0.9696
Jan-75,Ford,Rep,J7MQ,W Brennan,1.7802
Jan-75,Ford,Rep,J8MQ,W Burger,1.89
Jan-75,Ford,Rep,J9MQ,W Rehnquist,2.969
Dec-74,Ford,Rep,J1MQ,W Douglas,-4.725
Dec-74,Ford,Rep,J2MQ,T Marshall,-2.8313
Dec-74,Ford,Rep,J3MQ,H Blackmun,-0.0273
Dec-74,Ford,Rep,J4MQ,P Stewart,0.4022
Dec-74,Ford,Rep,J5MQ,B White,0.436
Dec-74,Ford,Rep,J6MQ,L Powell,0.9696
Dec-74,Ford,Rep,J7MQ,W Brennan,1.7802
Dec-74,Ford,Rep,J8MQ,W Burger,1.89
Dec-74,Ford,Rep,J9MQ,W Rehnquist,2.969
Nov-74,Ford,Rep,J1MQ,W Douglas,-4.725
Nov-74,Ford,Rep,J2MQ,T Marshall,-2.8313
Nov-74,Ford,Rep,J3MQ,H Blackmun,-0.0273
Nov-74,Ford,Rep,J4MQ,P Stewart,0.4022
Nov-74,Ford,Rep,J5MQ,B White,0.436
Nov-74,Ford,Rep,J6MQ,L Powell,0.9696
Nov-74,Ford,Rep,J7MQ,W Brennan,1.7802
Nov-74,Ford,Rep,J8MQ,W Burger,1.89
Nov-74,Ford,Rep,J9MQ,W Rehnquist,2.969
Oct-74,Ford,Rep,J1MQ,W Douglas,-4.725
Oct-74,Ford,Rep,J2MQ,T Marshall,-2.8313
Oct-74,Ford,Rep,J3MQ,H Blackmun,-0.0273
Oct-74,Ford,Rep,J4MQ,P Stewart,0.4022
Oct-74,Ford,Rep,J5MQ,B White,0.436
Oct-74,Ford,Rep,J6MQ,L Powell,0.9696
Oct-74,Ford,Rep,J7MQ,W Brennan,1.7802
Oct-74,Ford,Rep,J8MQ,W Burger,1.89
Oct-74,Ford,Rep,J9MQ,W Rehnquist,2.969
Sep-74,Ford,Rep,J1MQ,W Douglas,-4.725
Sep-74,Ford,Rep,J2MQ,T Marshall,-2.8313
Sep-74,Ford,Rep,J3MQ,H Blackmun,-0.0273
Sep-74,Ford,Rep,J4MQ,P Stewart,0.4022
Sep-74,Ford,Rep,J5MQ,B White,0.436
Sep-74,Ford,Rep,J6MQ,L Powell,0.9696
Sep-74,Ford,Rep,J7MQ,W Brennan,1.7802
Sep-74,Ford,Rep,J8MQ,W Burger,1.89
Sep-74,Ford,Rep,J9MQ,W Rehnquist,2.969
Aug-74,Ford,Rep,J1MQ,W Douglas,-4.725
Aug-74,Ford,Rep,J2MQ,T Marshall,-2.8313
Aug-74,Ford,Rep,J3MQ,H Blackmun,-0.0273
Aug-74,Ford,Rep,J4MQ,P Stewart,0.4022
Aug-74,Ford,Rep,J5MQ,B White,0.436
Aug-74,Ford,Rep,J6MQ,L Powell,0.9696
Aug-74,Ford,Rep,J7MQ,W Brennan,1.7802
Aug-74,Ford,Rep,J8MQ,W Burger,1.89
Aug-74,Ford,Rep,J9MQ,W Rehnquist,2.969
Jul-74,Nixon,Rep,J1MQ,W Douglas,-4.725
Jul-74,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jul-74,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jul-74,Nixon,Rep,J4MQ,P Stewart,0.4022
Jul-74,Nixon,Rep,J5MQ,B White,0.436
Jul-74,Nixon,Rep,J6MQ,L Powell,0.9696
Jul-74,Nixon,Rep,J7MQ,W Brennan,1.7802
Jul-74,Nixon,Rep,J8MQ,W Burger,1.89
Jul-74,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jun-74,Nixon,Rep,J1MQ,W Douglas,-4.725
Jun-74,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jun-74,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jun-74,Nixon,Rep,J4MQ,P Stewart,0.4022
Jun-74,Nixon,Rep,J5MQ,B White,0.436
Jun-74,Nixon,Rep,J6MQ,L Powell,0.9696
Jun-74,Nixon,Rep,J7MQ,W Brennan,1.7802
Jun-74,Nixon,Rep,J8MQ,W Burger,1.89
Jun-74,Nixon,Rep,J9MQ,W Rehnquist,2.969
May-74,Nixon,Rep,J1MQ,W Douglas,-4.725
May-74,Nixon,Rep,J2MQ,T Marshall,-2.8313
May-74,Nixon,Rep,J3MQ,H Blackmun,-0.0273
May-74,Nixon,Rep,J4MQ,P Stewart,0.4022
May-74,Nixon,Rep,J5MQ,B White,0.436
May-74,Nixon,Rep,J6MQ,L Powell,0.9696
May-74,Nixon,Rep,J7MQ,W Brennan,1.7802
May-74,Nixon,Rep,J8MQ,W Burger,1.89
May-74,Nixon,Rep,J9MQ,W Rehnquist,2.969
Apr-74,Nixon,Rep,J1MQ,W Douglas,-4.725
Apr-74,Nixon,Rep,J2MQ,T Marshall,-2.8313
Apr-74,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Apr-74,Nixon,Rep,J4MQ,P Stewart,0.4022
Apr-74,Nixon,Rep,J5MQ,B White,0.436
Apr-74,Nixon,Rep,J6MQ,L Powell,0.9696
Apr-74,Nixon,Rep,J7MQ,W Brennan,1.7802
Apr-74,Nixon,Rep,J8MQ,W Burger,1.89
Apr-74,Nixon,Rep,J9MQ,W Rehnquist,2.969
Mar-74,Nixon,Rep,J1MQ,W Douglas,-4.725
Mar-74,Nixon,Rep,J2MQ,T Marshall,-2.8313
Mar-74,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Mar-74,Nixon,Rep,J4MQ,P Stewart,0.4022
Mar-74,Nixon,Rep,J5MQ,B White,0.436
Mar-74,Nixon,Rep,J6MQ,L Powell,0.9696
Mar-74,Nixon,Rep,J7MQ,W Brennan,1.7802
Mar-74,Nixon,Rep,J8MQ,W Burger,1.89
Mar-74,Nixon,Rep,J9MQ,W Rehnquist,2.969
Feb-74,Nixon,Rep,J1MQ,W Douglas,-4.725
Feb-74,Nixon,Rep,J2MQ,T Marshall,-2.8313
Feb-74,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Feb-74,Nixon,Rep,J4MQ,P Stewart,0.4022
Feb-74,Nixon,Rep,J5MQ,B White,0.436
Feb-74,Nixon,Rep,J6MQ,L Powell,0.9696
Feb-74,Nixon,Rep,J7MQ,W Brennan,1.7802
Feb-74,Nixon,Rep,J8MQ,W Burger,1.89
Feb-74,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jan-74,Nixon,Rep,J1MQ,W Douglas,-4.725
Jan-74,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jan-74,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jan-74,Nixon,Rep,J4MQ,P Stewart,0.4022
Jan-74,Nixon,Rep,J5MQ,B White,0.436
Jan-74,Nixon,Rep,J6MQ,L Powell,0.9696
Jan-74,Nixon,Rep,J7MQ,W Brennan,1.7802
Jan-74,Nixon,Rep,J8MQ,W Burger,1.89
Jan-74,Nixon,Rep,J9MQ,W Rehnquist,2.969
Dec-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Dec-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Dec-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Dec-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Dec-73,Nixon,Rep,J5MQ,B White,0.436
Dec-73,Nixon,Rep,J6MQ,L Powell,0.9696
Dec-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Dec-73,Nixon,Rep,J8MQ,W Burger,1.89
Dec-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Nov-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Nov-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Nov-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Nov-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Nov-73,Nixon,Rep,J5MQ,B White,0.436
Nov-73,Nixon,Rep,J6MQ,L Powell,0.9696
Nov-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Nov-73,Nixon,Rep,J8MQ,W Burger,1.89
Nov-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Oct-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Oct-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Oct-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Oct-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Oct-73,Nixon,Rep,J5MQ,B White,0.436
Oct-73,Nixon,Rep,J6MQ,L Powell,0.9696
Oct-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Oct-73,Nixon,Rep,J8MQ,W Burger,1.89
Oct-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Sep-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Sep-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Sep-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Sep-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Sep-73,Nixon,Rep,J5MQ,B White,0.436
Sep-73,Nixon,Rep,J6MQ,L Powell,0.9696
Sep-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Sep-73,Nixon,Rep,J8MQ,W Burger,1.89
Sep-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Aug-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Aug-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Aug-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Aug-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Aug-73,Nixon,Rep,J5MQ,B White,0.436
Aug-73,Nixon,Rep,J6MQ,L Powell,0.9696
Aug-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Aug-73,Nixon,Rep,J8MQ,W Burger,1.89
Aug-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jul-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Jul-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jul-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jul-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Jul-73,Nixon,Rep,J5MQ,B White,0.436
Jul-73,Nixon,Rep,J6MQ,L Powell,0.9696
Jul-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Jul-73,Nixon,Rep,J8MQ,W Burger,1.89
Jul-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jun-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Jun-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jun-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jun-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Jun-73,Nixon,Rep,J5MQ,B White,0.436
Jun-73,Nixon,Rep,J6MQ,L Powell,0.9696
Jun-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Jun-73,Nixon,Rep,J8MQ,W Burger,1.89
Jun-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
May-73,Nixon,Rep,J1MQ,W Douglas,-4.725
May-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
May-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
May-73,Nixon,Rep,J4MQ,P Stewart,0.4022
May-73,Nixon,Rep,J5MQ,B White,0.436
May-73,Nixon,Rep,J6MQ,L Powell,0.9696
May-73,Nixon,Rep,J7MQ,W Brennan,1.7802
May-73,Nixon,Rep,J8MQ,W Burger,1.89
May-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Apr-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Apr-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Apr-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Apr-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Apr-73,Nixon,Rep,J5MQ,B White,0.436
Apr-73,Nixon,Rep,J6MQ,L Powell,0.9696
Apr-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Apr-73,Nixon,Rep,J8MQ,W Burger,1.89
Apr-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Mar-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Mar-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Mar-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Mar-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Mar-73,Nixon,Rep,J5MQ,B White,0.436
Mar-73,Nixon,Rep,J6MQ,L Powell,0.9696
Mar-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Mar-73,Nixon,Rep,J8MQ,W Burger,1.89
Mar-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Feb-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Feb-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Feb-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Feb-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Feb-73,Nixon,Rep,J5MQ,B White,0.436
Feb-73,Nixon,Rep,J6MQ,L Powell,0.9696
Feb-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Feb-73,Nixon,Rep,J8MQ,W Burger,1.89
Feb-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Jan-73,Nixon,Rep,J1MQ,W Douglas,-4.725
Jan-73,Nixon,Rep,J2MQ,T Marshall,-2.8313
Jan-73,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Jan-73,Nixon,Rep,J4MQ,P Stewart,0.4022
Jan-73,Nixon,Rep,J5MQ,B White,0.436
Jan-73,Nixon,Rep,J6MQ,L Powell,0.9696
Jan-73,Nixon,Rep,J7MQ,W Brennan,1.7802
Jan-73,Nixon,Rep,J8MQ,W Burger,1.89
Jan-73,Nixon,Rep,J9MQ,W Rehnquist,2.969
Dec-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Dec-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Dec-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Dec-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Dec-72,Nixon,Rep,J5MQ,B White,0.436
Dec-72,Nixon,Rep,J6MQ,L Powell,0.9696
Dec-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Dec-72,Nixon,Rep,J8MQ,W Burger,1.89
Dec-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Nov-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Nov-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Nov-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Nov-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Nov-72,Nixon,Rep,J5MQ,B White,0.436
Nov-72,Nixon,Rep,J6MQ,L Powell,0.9696
Nov-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Nov-72,Nixon,Rep,J8MQ,W Burger,1.89
Nov-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Oct-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Oct-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Oct-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Oct-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Oct-72,Nixon,Rep,J5MQ,B White,0.436
Oct-72,Nixon,Rep,J6MQ,L Powell,0.9696
Oct-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Oct-72,Nixon,Rep,J8MQ,W Burger,1.89
Oct-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Sep-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Sep-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Sep-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Sep-72,Nixon,Rep,J4MQ,P Stewart,0.4022
Sep-72,Nixon,Rep,J5MQ,B White,0.436
Sep-72,Nixon,Rep,J6MQ,L Powell,0.9696
Sep-72,Nixon,Rep,J7MQ,W Brennan,1.7802
Sep-72,Nixon,Rep,J8MQ,W Burger,1.89
Sep-72,Nixon,Rep,J9MQ,W Rehnquist,2.969
Aug-72,Nixon,Rep,J1MQ,W Douglas,-4.725
Aug-72,Nixon,Rep,J2MQ,T Marshall,-2.8313
Aug-72,Nixon,Rep,J3MQ,H Blackmun,-0.0273
Aug-72,Nixon,Rep,J4MQ,P Stewart,0.4022
